stop_name,stop_id,stop_lat,stop_lon
Mallathahalli,33782,12.95894,77.50058
Mallathahalli Cross,22244,12.95745,77.50322
Mallathahalli Cross,22245,12.95793,77.50326
Mallathahalli Cross,28700,12.8671,77.36156
Mallathahalli Cross,33784,12.95775,77.50284
Mallathahalli Cross,33785,12.86716,77.36154
Malleshpalya,22246,12.97476,77.6704
Malleshpalya,23542,12.97482,77.67035
Malleshpalya New Bus Station(Vignananagar),28703,12.97274,77.67796
Malleshpalya New Bus Station(Vignananagar),37193,12.97269,77.67765
Malleshwara 11th Cross,20561,13.00233,77.57133
Malleshwara 11th Cross,20562,13.00238,77.5693
Malleshwara 13th Cross,20564,13.00408,77.56923
Malleshwara 13th Cross  (8th Mian),22872,13.00323,77.56526
Malleshwara 13th Cross (8th Main Road),22871,13.00333,77.56531
Malleshwara 15th Cross,20570,13.00541,77.57119
Malleshwara 15th Cross  (8th Main),35424,13.00715,77.56423
Malleshwara 15th Cross(8th Main),29383,13.00718,77.56424
Malleshwara 18th Cross,20573,13.00894,77.56918
Malleshwara 18th Cross,20574,13.00906,77.57112
Malleshwara 18th Cross,29391,13.009,77.57134
Malleshwara 18th Cross,35602,13.01005,77.56255
Malleshwara 18th Cross,35603,13.00917,77.57137
Malleshwara 8th Cross,20589,12.99969,77.56933
Malleshwara 8th Cross (8th Main KBS),22939,13.00008,77.56546
Malleshwara 8th Cross (8th Main),22940,13.00011,77.56541
Malleshwara 8th Cross (Sampige Road),20590,13.00009,77.57131
Malleshwara Bus Stand,22787,13.00872,77.56909
Malleshwara Circle,20988,12.99782,77.5714
Malleshwara Circle,20989,12.99727,77.56945
Malleshwara Circle,20990,12.99676,77.56877
Malleshwara Circle,20991,12.9969,77.56866
Malleshwara Circle,28704,12.99713,77.56844
Malleshwara Railway Station,27848,13.00075,77.56321
Malleshwara Railway Station,34326,13.00068,77.56332
Malleshwaram 18th Cross,35601,13.01,77.56254
Mallige Hospital,21564,12.94764,77.59125
Mallige Hospital,21565,12.94787,77.59203
Malligenahalli Cross,30306,13.28758,77.70576
Mallimakanapura,28711,13.12694,77.84731
Mallimakanapura,33788,13.12694,77.84734
Mallipalya,28713,12.79604,77.47432
Mallipalya,33790,12.79601,77.47429
Mallohalli,28715,13.23054,77.45108
Mallohalli,33791,13.23056,77.45111
Mallohalli Cross,33792,13.21407,77.45061
Malluru,28721,13.01018,77.29271
Malya Adhithi School,33795,13.10166,77.58298
Managal,28725,12.91242,77.20468
Managal,33796,12.91253,77.20471
Managanahalli Kankapura Road,28727,12.72776,77.4684
Managanahalli Kankapura Road,33797,12.7278,77.46839
Manasa Nagara,22248,12.95925,77.51674
Manasa Nagara,22249,12.95881,77.51683
Manchanabele,28729,12.86702,77.33441
Manchanabele,33798,12.86714,77.33456
Manchanabele Colony,38917,12.8702,77.33564
Manchanabele Colony,38918,12.87019,77.33569
Manchanabele Dam Cross,28731,12.87149,77.3397
Manchanabele Dam Cross,33799,12.87151,77.33964
Manchanabele School,28732,12.87008,77.33715
Manchanahalli,28736,12.76671,77.75353
Manchanahalli Cross,33803,12.77514,77.7701
Manchanayakanahalli Gate,20992,12.83494,77.41386
Manchanayakanahalli Gate,21284,12.83476,77.41421
Manchanayakanahalli Gate,21566,12.83455,77.41472
Manchappanahalli Cross,22250,13.13515,77.72619
Manchappanahalli Cross,22251,13.13527,77.72547
Manchappanahalli Gate,28739,13.14368,77.7293
Manchappanahalli Gate 1,31394,13.14371,77.72931
Manchappanahalli Village,28741,13.14165,77.72624
Manchappanahalli Village,33804,13.14161,77.72624
Manchegowdanapalya,33805,12.72418,77.38075
Manchegowdanapalya,35840,12.72413,77.38072
Manchenahalli,28745,13.03502,77.3578
Manchenahalli,33806,13.03508,77.35781
Mandigere,28750,13.16464,77.36964
Mandigere,33808,13.16455,77.36954
Mandur,28752,13.08176,77.73835
Mandur,33809,13.08181,77.73841
Mangammanapalya,28753,12.90725,77.63505
Mangammanapalya,35097,12.9073,77.6352
Mangammanapalya,35242,12.90725,77.63524
Manganahalli,28755,12.95415,77.46935
Manganahalli,33810,12.95419,77.46934
Manganahalli Cross,20993,12.9527,77.48407
Manganahalli Cross,20994,12.95265,77.48418
Maniksha Parade Ground,22252,12.97746,77.60771
Maniksha Parade Ground,22253,12.97773,77.60747
Manipal Centre,22254,12.97493,77.61436
Manipal Centre,28757,12.97585,77.61452
Manipal Centre MG Road,22255,12.97552,77.61356
Manipal Centre MG Road,22256,12.97571,77.61358
Manjunatha Kalyana Mantapa,28759,12.87459,77.53825
Manjunatha Kalyana Mantapa,33811,12.87474,77.53819
Manjunatha Nagara,20995,12.99593,77.55068
Manjunatha Nagara,22257,12.99548,77.55068
Manjunatha Nagara,28764,12.96433,77.40378
Manjunatha Nagara,33812,12.99145,77.54288
Manjunatha Nagara,33813,12.98205,77.4811
Manjunatha Nagara,33814,12.99156,77.54296
Manjunatha Nagara,33815,12.96436,77.40374
Manjunatha Nagara,35315,12.98212,77.48112
Manjunatha Nagara Layout Cross,38674,13.0186,77.72009
Manjunatha Nagara Layout Cross,38675,13.01858,77.72011
Manjushree Garments PSS,36491,13.01393,77.49938
Manjushree Hospital,28766,13.02138,77.60704
Manjushree Hospital,33816,13.02134,77.60708
Manorayanapalya,23348,13.02889,77.60169
Manorayanapalya,24177,13.02903,77.60169
Mantanakurchi,28768,13.04352,77.38411
Mantanakurchi,33817,13.0443,77.38459
Mantapa Cross,22779,12.80306,77.59614
Mantapa Cross,22780,12.80281,77.59627
Mantri Alpyne Apartment,28771,12.90449,77.5271
Mantri Alpyne Apartment,28772,12.90453,77.52725
Mantri Green Apartment Sampige Talkies,37962,12.99319,77.57045
Mantri Layout,28775,13.08449,77.44776
Mantri Layout,33819,13.08448,77.4478
Manuvana,20996,12.97401,77.54656
Manuvana,20997,12.97431,77.54454
Manyatha Tech Park,20998,13.0412,77.62095
Manyatha Tech Park,20999,13.04109,77.61995
Maragondanahalli,28832,13.20304,77.57638
Maragondanahalli,33820,13.0372,77.69297
Maragondanahalli,33821,13.20293,77.5762
Maragondanahalli,33822,13.03735,77.693
Maragondanahalli Cross,33824,12.93485,77.4314
Maragondanahalli Cross,33825,12.93493,77.4314
Maralakunte,22258,13.13225,77.70593
Maralakunte,22259,13.13241,77.70526
Maralakunte Colony,38067,13.12943,77.70565
Maralugondla Cross,28795,12.94747,77.27149
Maralugondla Cross,33828,12.94737,77.27127
Maramma Temple,28797,12.96314,77.55906
Maramma Temple,33829,12.96291,77.55872
Maramma Temple Halage Vaderahalli,28799,12.92288,77.51452
Maramma Temple Halage Vaderahalli,33830,12.92268,77.51435
Maramma Temple Hegganahalli,21000,12.99462,77.5043
Maranagere,23407,12.88233,77.8522
Maranagere,23410,12.88227,77.85212
Marappa Garden,28802,13.00439,77.59974
Marasandra,33832,13.09962,77.71512
Marasandra,33833,13.09967,77.71519
Marasandra,33835,12.98074,77.87469
Marasandra Circle,28810,13.22281,77.54973
Marasandra Circle,33837,13.22269,77.54963
Marasandra Gate,28813,12.98431,77.87375
Marasandra Gate,33838,13.22273,77.54935
Marasandra Gate,33839,12.98446,77.87381
Marasandra Govt School,28815,13.23098,77.55013
Marasandra Govt School,33840,13.23113,77.55027
Marasur Gate,23837,12.76983,77.70145
Marasur Madivala,28818,12.76174,77.72307
Marasur Madivala,33841,12.77344,77.72852
Marasur Madivala,33842,12.76156,77.7231
Marathahalli,22260,12.95626,77.69409
Marathahalli,22261,12.95611,77.69372
Marathahalli Bridge,22662,12.95694,77.70062
Marathahalli Bridge,22668,12.9569,77.70215
Marathahalli Bridge,33843,12.95488,77.70053
Marathahalli Bridge,35409,12.95671,77.70131
Marathahalli Bridge,37596,12.95715,77.70096
Marenahalli,21567,12.97325,77.36164
Marenahalli,21568,12.9733,77.36187
Marenahalli,28827,12.96983,77.53228
Marenahalli,33845,12.96993,77.53215
Marenahalli,35074,12.91552,77.58575
Marenahalli,35080,12.9149,77.58588
Marenahalli,35157,13.11959,77.67868
Marenahalli,35318,13.11958,77.67866
Marenahalli (Marenahalli Metro Station),21005,12.91688,77.58858
Marenahalli (Marenahalli Metro Station),21006,12.91702,77.5894
Marenahalli Bande,28828,13.11026,77.68077
Marenahalli Gate,28831,13.13318,77.67031
Marenahalli Gate,33846,13.13315,77.67029
Marigowdanapalya,28834,13.04172,77.31507
Marigowdanapalya,33847,13.04168,77.31512
Marikuppe,28836,13.04214,77.29852
Marikuppe Cross,28838,13.02526,77.2941
Marikuppe Cross,33849,13.02532,77.29405
Marison Factory,22263,13.05049,77.49285
Marison Factory,28839,13.0502,77.49252
Mariyannanapalya,28842,13.04928,77.61186
Mariyannanapalya,33850,13.04932,77.61187
Mariyappanapalya,21007,12.99858,77.55574
Mariyappanapalya,21008,12.99862,77.55652
Mariyappanapalya,22264,12.94515,77.49545
Mariyappanapalya,22265,12.94527,77.4954
Marnami Doddy,28848,12.78711,77.45917
Marnami Doddy,33852,12.78714,77.45908
Marsuru,28850,12.76198,77.71376
Marsuru,33853,12.76198,77.71383
Marsuru Gate,35249,12.76964,77.70141
Marsuru Madivala,28852,12.77345,77.72861
Maruru,28854,13.067,77.16141
Maruru Handpost,28856,13.05814,77.15954
Maruthi Badavane,35110,12.83994,77.58055
Maruthi Badavane,35229,12.84005,77.58062
Maruthi Badavane Dasarahalli,26605,13.05543,77.60782
Maruthi Badavane Dasarahalli,28857,13.05549,77.60773
Maruthi Circle,21009,12.94348,77.55851
Maruthi Mandira,21010,12.96785,77.53637
Maruthi Mandira,21011,12.96779,77.53615
Maruthi Markandeyanagara,33857,13.00109,77.50847
Maruthi Nagara,21569,12.96178,77.5217
Maruthi Nagara,22266,13.10445,77.6064
Maruthi Nagara,22267,13.10437,77.60657
Maruthi Nagara,22268,12.96176,77.52189
Maruthi Nagara,33858,12.79194,77.65788
Maruthi Nagara,33859,12.7914,77.65766
Maruthi Nagara,33860,13.05886,77.58107
Maruthi Nagara,33861,13.0589,77.58102
Maruthi Nagara,33862,12.98975,77.49394
Maruthi Nagara,33863,12.98967,77.49398
Maruthi Nagara,33864,12.93983,77.47944
Maruthi Nagara,33865,12.93992,77.47956
Maruthi School,22269,13.00987,77.64409
Maruthi School,22270,13.00961,77.64413
Maruthi School,22271,13.00957,77.64327
Maruthi School,28877,12.88121,77.5758
Maruthi School,33869,13.00948,77.64318
Maruthi School,33870,12.88128,77.57587
Maruthi Sevanagara,22272,13.00273,77.63467
Maruthi Sevanagara,22273,13.00241,77.63435
Maruthi Temple Kamalanagara,28879,12.99497,77.53545
Maruthi Temple Kamalanagara,33871,12.99492,77.53549
Maruthinagara Malleshpalya,28872,12.97334,77.67506
Maruthinagara Malleshpalya,33867,12.9734,77.67492
Masthenahalli,28882,12.78692,77.66763
Masthenahalli,33872,12.78697,77.66788
Mata Mallasandra,22274,12.94782,77.83359
Mata Mallasandra,22275,12.94743,77.83412
Matadahalli,23342,13.01364,77.59362
Matadahalli,23789,13.01366,77.59365
Mathikere,22276,13.03467,77.55748
Mathikere,22277,13.03455,77.55741
Mathikere,28898,13.03466,77.55705
Mathikere,33880,12.88315,77.18238
Mathikere,33881,13.03533,77.55755
Mathikere Aralimara,28900,12.88994,77.17791
Mathikere Aralimara,33882,12.89007,77.17784
Mathikere Magadi,28901,12.88303,77.18247
Mathikere Post Office,23336,13.0289,77.55907
Mathikere Post Office,24271,13.02891,77.55911
Mattahalli,28892,13.10815,77.45714
Mattahalli,33877,13.10818,77.4571
Mattahalli Cross,28895,13.11037,77.44365
Mattahalli Cross,33879,13.11033,77.44373
Mavallipura,28903,13.12768,77.52896
Mavallipura,33883,13.12759,77.52907
Mayaganahalli,28905,12.76852,77.3355
Mayaganahalli,33884,12.76792,77.33553
Mayasandra,28909,12.75199,77.74673
Mayasandra,33885,12.87732,77.37745
Mayasandra,33886,12.87735,77.37747
Mayasandra,33887,12.75204,77.74675
Mayasandra Gate,28911,12.75049,77.74785
Mayasandra Gate,33888,12.75037,77.74774
Mayasandra Gate,38724,13.30993,77.65983
Mayasandra Gate,38725,13.30994,77.65983
Mayasandra Kodi,28913,12.74808,77.74234
Mayasandra Kodi,33889,12.74805,77.74235
Mayohall,22278,12.97336,77.6099
Mayohall,22279,12.97349,77.61051
Mayohall,38574,12.97266,77.61083
Mayohall G-2,37119,12.97395,77.61119
Mazara Hosahalli,28915,13.25441,77.53461
Mazara Hosahalli Cross,28917,13.24847,77.54813
Meda Maranahalli,28926,12.70143,77.45173
Meda Maranahalli,33895,12.70146,77.45186
Medahalli,28932,13.02597,77.72036
Medahalli,33898,12.96824,77.84543
Medahalli,33899,13.02647,77.72054
Medahalli,38017,13.02616,77.72082
Medahalli,38637,13.02646,77.72036
Medahalli Colony,28936,12.96719,77.85235
Medahalli Colony,33901,12.96723,77.85228
Medahalli Cross,28938,12.96541,77.84352
Medahalli Cross,33902,12.96545,77.84349
Medanahalli,28940,12.78912,77.39841
Medanahalli,33903,12.78919,77.39851
Medarahalli Railway Gate,28944,13.06735,77.51589
Medarahalli Railway Gate,33905,13.06727,77.51585
Medi Agrahara,28946,13.0984,77.52523
Medi Agrahara Cross,28948,13.1013,77.53063
Medi Agrahara Cross,33894,13.1014,77.53046
Medi Agrahara Cross,33907,13.1013,77.53071
Medi Mallasandra,22282,12.95283,77.83036
Medi Mallasandra,22283,12.95289,77.8302
Medur Gate,28952,13.19365,77.92302
Medur Gate,33909,13.19371,77.92299
Meenakshi Layout,21014,13.06552,77.49275
Meenakshi Layout,21015,13.06555,77.49276
Meenakshi Temple,23584,12.87467,77.5949
Meenakshi Temple,23867,12.87463,77.59469
Meenakunte,28954,13.18059,77.64208
Meenakunte,33910,13.18063,77.6421
Meenakunte Hosuru,28956,13.18452,77.64142
Meenakunte Hosuru,33911,13.1844,77.64161
Mekhri Circle,21018,13.01756,77.584
Mekhri Circle,21019,13.01749,77.58388
Mekhri Circle,28975,13.0135,77.58411
Mekhri Circle,33919,13.01451,77.58263
Mekhri Circle,33920,13.01458,77.58502
Menashiganahalli,38438,12.66408,77.70187
Mestripalya,28980,13.06056,77.6195
Mestripalya,28981,13.06146,77.62043
Mestripalya,33925,13.06055,77.61948
Metipalya,28983,12.99349,77.40231
Metipalya,33926,12.99359,77.40232
Metro,22284,12.89336,77.56772
Metro,22285,12.89312,77.56718
Metro Tech Aprtment,38816,12.87211,77.52716
Metrocorp Nirvana Layout,28985,13.21355,77.63487
Metrocorp Nirvana Layout,33927,13.21347,77.63484
Mid City,28992,13.1452,77.54386
Military Accounts Office,22287,12.96694,77.62089
Military Accounts Office,22288,12.96691,77.62117
Military Accounts Office,22755,12.96707,77.6203
Military Bridge,22289,12.94599,77.64015
Military Bridge,22290,12.9459,77.63992
Military Dairy Farm (Esteem Mall),28995,13.05021,77.593
Military Dairy Farm (Esteem Mall),33931,13.04979,77.59274
Military Dairy Farm (Esteem Mall),33932,13.04943,77.59324
Military Dairy Farm (Esteem Mall),36657,13.04931,77.59324
Milk Booth JP Nagara,28997,12.90998,77.59526
Milk Booth JP Nagara,35202,12.91002,77.59514
Milk Colony,28998,13.00914,77.55971
Milk Colony 1,31395,13.00906,77.55967
Milk Dairy Hegganahalli,21023,13.00745,77.50553
Milk Dairy Hegganahalli,21024,13.0073,77.50549
Millers Road,37175,12.99538,77.60218
Millers Road,37177,12.99545,77.60216
Minaznagara,29005,12.91219,77.56181
Minaznagara,33936,12.91216,77.56183
Minerva Circle,22291,12.95387,77.57992
Minerva Mill,21025,12.9795,77.56445
Minerva Mill,21026,12.97945,77.56435
Minnapura,29012,13.16787,77.33232
Minnapura,33939,13.16786,77.33225
Miranda School,38392,12.96826,77.65147
Mittaganahalli,29018,13.10953,77.6436
Mittaganahalli 1,34826,13.10951,77.64363
Mittaganahalli Cross,29020,13.11173,77.64381
Mittaganahalli Cross,33943,13.11168,77.6438
Modalakote,28577,13.11586,77.31048
Modalakote,33721,13.11595,77.31061
Modern Food Goraguntepalya,24003,13.02483,77.53414
Modern Food Goraguntepalya,24014,13.02482,77.53395
Modi Hospital,21027,12.9974,77.54573
Modi Hospital,21028,12.99749,77.54586
Mohankumar Nagara,29029,13.0307,77.54939
Mohankumar Nagara,33946,13.03065,77.54934
Monotype Corporation,22295,12.92154,77.57104
Monotype Corporation,23644,12.92176,77.57062
Moodalapalya,21573,12.97054,77.5249
Moodalapalya,22296,12.97071,77.52499
Mosque Road,21854,13.00067,77.61578
Mosque Road,22297,13.00037,77.61598
Mosque Road,22298,13.00032,77.61609
Motaganahalli,29035,13.00497,77.31183
Motaganahalli,33949,13.00488,77.31189
Motaganahalli Bishop Cotton School,29037,13.01761,77.31179
Motaganahalli Bishop Cotton School,33950,13.01766,77.31186
Motaganahalli High School,29039,13.00807,77.31174
Motaganahalli High School,33951,13.00809,77.31179
Mother Dairy Cross Yalahanka,22299,13.09933,77.57719
Mother Dairy Cross Yalahanka,22301,13.09955,77.5771
Mother Dairy Yalahanka,29041,13.09884,77.5741
Mother Dairy Yalahanka,33952,13.09877,77.57479
Motherson Automotive Cross,29043,12.80794,77.41968
Motherson Automotive Cross,33953,12.80778,77.4197
Mount Carmel,38770,12.91293,77.71303
Mount Carmel,38771,12.9129,77.71304
Mount Carmel College,29044,12.99315,77.58893
Mount Carmel College,35379,12.99297,77.58883
Mudalapalya (Banavadi),37778,13.13344,77.247
Mudalapalya (Banavadi),37779,13.13349,77.24702
Mudalayyana Doddy,33959,12.7336,77.57767
Muddanahalli,29059,13.15224,77.5774
Muddanahalli,33960,13.15222,77.57737
Muddanahalli Gate,29061,13.19705,77.91647
Muddanahalli Gate,33961,13.19705,77.91653
Muddanayakanahalli,36237,13.2964,77.68022
Muddanayakanahalli,36238,13.29644,77.68025
Muddayanapalya,29067,12.9663,77.4878
Muddayanapalya Junction,30384,12.97138,77.48809
Muddayyanapalya,33962,12.92043,77.38228
Muddayyanapalya,33963,12.92046,77.38231
Muddayyanapalya,33964,12.93186,77.41724
Muddinapalya,33965,12.96632,77.48786
Muddinapalya Junction,33149,12.97138,77.48793
Mugabala,29069,13.11977,77.88853
Mugabala,33966,13.11945,77.88874
Mugaluru,23401,12.89488,77.82094
Mugaluru,23413,12.89478,77.82101
Mukkodlu,22308,12.75655,77.52841
Mukkodlu,22309,12.75649,77.52837
Mukthi Naga Temple,29071,12.91492,77.42184
Mukthi Naga Temple,33967,12.91494,77.42185
Mulakattamma Temple Mallohalli,33968,13.22355,77.45052
Mulkattamma Temple Mallohalli,29073,13.22352,77.45049
Mulluru,29075,12.90443,77.72452
Mulluru,33969,12.90438,77.72449
Multiplex Marathahalli,21031,12.95227,77.70002
Multiplex Marathahalli,21032,12.95154,77.69956
Mummenahalli,29079,12.9796,77.3166
Muncipal Office Vijayapura,29081,13.296,77.80039
Muncipal Office Vijayapura,33972,13.29605,77.80025
Muneshwara Block,22310,12.94229,77.54873
Muneshwara Block,22311,12.94233,77.54857
Muneshwara Block,23777,12.94519,77.54744
Muneshwara Devasthana,21033,12.93646,77.6066
Muneshwara Devasthana,21034,12.93638,77.60651
Muneshwara Layout,21036,12.95129,77.49417
Muneshwara Layout,29083,12.87435,77.47128
Muneshwara Layout,33973,12.87433,77.47137
Muneshwara Layout,35382,12.9513,77.49445
Muneshwara Nagara,29086,13.01785,77.67118
Muneshwara Nagara,33975,13.01793,77.67123
Muneshwara Temple,22682,12.98316,77.50257
Muneshwara Temple,22690,12.98343,77.50259
Muneshwara Temple,29092,12.93376,77.40038
Muneshwara Temple,33977,12.7245,77.75701
Muneshwara Temple,33978,12.72467,77.75693
Muneshwara Temple,33979,12.93388,77.40046
Muneshwara Temple,35115,12.83576,77.57221
Muneshwara Temple,35228,12.83574,77.57206
Muni Nagara,22312,12.74811,77.53654
Muni Nagara,22313,12.748,77.53652
Munikondappa Layout Widia Factory,29094,13.05252,77.50041
Munireddy Palya J C Nagara,23791,13.00676,77.59276
Munireddy Palya J C Nagara,24019,13.00413,77.59359
Munish Singh Hospital,22314,12.97738,77.75122
Munish Singh Hospital,22315,12.97703,77.75104
Muniswamappa Layout,29096,13.04394,77.49051
Muniswamappa Layout,33980,13.044,77.49058
Munnekolalu,23321,12.94854,77.70802
Munnekolalu Cross (Spice Garden),21037,12.95634,77.70878
Munnekolalu Cross (Spice Garden),21038,12.95636,77.70953
Munnekolalu Junction,23320,12.95646,77.7049
Munnekolalu Junction,23322,12.9565,77.7049
Muppadaghatta,29098,13.24299,77.44789
Muppadaghatta,33981,13.24302,77.44787
Murugeshpalya,22316,12.95936,77.65618
Murugeshpalya,22485,12.95927,77.65611
Museum,21574,12.97397,77.59585
Museum,22317,12.97409,77.59569
Muslim Colony,22318,13.01045,77.61505
Muslim Colony,22319,13.01085,77.61541
Muthanallur Amanikere,29101,12.82787,77.73686
Muthanallur Amanikere,33982,12.82786,77.73674
Muthanallur Colony,29103,12.83621,77.73723
Muthkur,29109,12.95501,77.80727
Muthkur,33985,13.15547,77.50821
Muthkur,33986,13.15548,77.50816
Muthkur,33987,12.95498,77.80714
Muthkur Cross Shivakote,29111,13.14315,77.50235
Muthkur Cross Shivakote,31396,13.14298,77.50233
Muthkur Cross Shivakote,33988,13.14299,77.50221
Muthsandra,29114,12.93813,77.78534
Muthsandra,33989,12.93781,77.78643
Muthsandra,33990,12.93784,77.78636
Muthugadahalli,29121,12.72525,77.4803
Muthugadahalli,33991,12.9294,77.82065
Muthugadahalli,33992,12.92943,77.82047
Muthugadahalli,33993,13.14071,77.52596
Muthugadahalli,33994,13.14063,77.52595
Muthugadahalli,33995,13.18243,77.67306
Muthugadahalli,33996,12.72533,77.48031
Muthugadahalli Hostel,36459,13.14906,77.53432
Muthugadahalli Hostel,36460,13.14901,77.53435
Muthukadahalli,33997,13.1825,77.67303
Muthurayanagudipalya,29126,12.84858,77.36733
Muthurayanapura,29128,12.8596,77.40059
Muthurayanapura,34000,12.85957,77.40051
Muthyala Nagara Cross,29134,13.03799,77.55348
Muthyala Nagara Cross,34002,13.03788,77.55333
Muthyalamadu Cross,24094,12.72005,77.69052
Muthyalamadu Cross,24215,12.72004,77.69048
Muthyalanagara,21575,13.04374,77.55325
Muthyalanagara,21576,13.04362,77.55315
